noise,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
0.1,1438,0.99612,0.99776,0.99708,0.99532,0.99216,0.989,0.98248,0.97332,0.95988,0.94004,0.9112,0.86732,0.8076,0.73524,0.68644,0.66756,0.68536,0.689,0.71728,0.71704,0.72632,0.73636,0.7358,0.7332,0.7382,0.74172,0.73776,0.73988,0.73536,0.73908,0.74248,0.7404,0.74688,0.73756,0.74016,0.739,0.73784,0.73552,0.7416,0.74172,0.73832,0.73656,0.73596,0.73412,0.734,0.73308,0.7348,0.73248,0.71148,
0.1,1439,0.99652,0.99808,0.99688,0.9954,0.99376,0.98928,0.98496,0.97392,0.9614,0.94212,0.91328,0.87372,0.81932,0.7464,0.68896,0.67116,0.6798,0.7002,0.7106,0.72172,0.72508,0.73484,0.73896,0.73584,0.73732,0.73492,0.73564,0.74568,0.74012,0.7386,0.73632,0.74092,0.74,0.7378,0.74088,0.74112,0.738,0.74024,0.74316,0.74036,0.74168,0.73832,0.74492,0.73608,0.73952,0.73824,0.72696,0.73072,0.71772,
0.1,1440,0.99524,0.99768,0.99632,0.99468,0.99212,0.98872,0.981,0.97228,0.958,0.93364,0.90192,0.85556,0.7922,0.71332,0.6788,0.6698,0.69116,0.70368,0.7106,0.72428,0.72512,0.72972,0.727,0.73568,0.74168,0.74212,0.7434,0.74096,0.73912,0.73592,0.74176,0.7322,0.73872,0.73716,0.73968,0.73992,0.73956,0.73964,0.74132,0.7422,0.73936,0.73868,0.7406,0.73764,0.73464,0.73008,0.73104,0.72716,0.71388,
0.1,1441,0.99604,0.9982,0.99692,0.9958,0.99252,0.98876,0.98344,0.97596,0.96384,0.94328,0.91816,0.87448,0.82604,0.7568,0.69136,0.66844,0.685,0.69548,0.70884,0.72244,0.73048,0.73232,0.7334,0.73748,0.73852,0.7436,0.7394,0.7446,0.73488,0.73592,0.73444,0.74424,0.74608,0.73788,0.74264,0.74144,0.74044,0.7374,0.74412,0.73536,0.73736,0.7392,0.73848,0.74128,0.73556,0.73644,0.73468,0.72976,0.71544,
0.1,1442,0.99596,0.99788,0.99668,0.99508,0.99296,0.98844,0.98368,0.97544,0.9594,0.9398,0.91056,0.87612,0.8134,0.74964,0.68332,0.66324,0.67668,0.69704,0.7112,0.7168,0.72704,0.73512,0.72964,0.7308,0.73268,0.74284,0.74056,0.74516,0.74132,0.74264,0.7368,0.73316,0.73868,0.73988,0.74472,0.74232,0.74152,0.74384,0.74076,0.73932,0.73836,0.74172,0.7382,0.73808,0.73872,0.73508,0.73676,0.72332,0.70652,
0.1,1443,0.99716,0.99788,0.9964,0.99584,0.9938,0.989,0.98468,0.97692,0.9618,0.94592,0.91684,0.87528,0.82724,0.75984,0.69452,0.67184,0.6818,0.6968,0.71056,0.725,0.72476,0.73332,0.731,0.73528,0.7372,0.73636,0.73892,0.7364,0.74084,0.73576,0.74068,0.74396,0.73804,0.7382,0.73908,0.73824,0.7432,0.74052,0.73812,0.7388,0.74092,0.73852,0.74388,0.73172,0.74236,0.73996,0.73956,0.72604,0.71528,
0.1,1444,0.99592,0.9984,0.99768,0.99488,0.9924,0.98848,0.98348,0.97552,0.96364,0.94536,0.91676,0.88096,0.823,0.75852,0.70456,0.6734,0.67756,0.69904,0.704,0.71864,0.72144,0.73284,0.73056,0.73528,0.7392,0.74252,0.74372,0.73712,0.74032,0.74368,0.73128,0.73776,0.74056,0.74016,0.746,0.74724,0.73764,0.74096,0.74372,0.73704,0.74012,0.734,0.7444,0.74144,0.7448,0.73944,0.73132,0.72488,0.71744,
0.1,1445,0.99552,0.99776,0.99708,0.9954,0.992,0.98992,0.98144,0.9742,0.95956,0.94184,0.91108,0.87428,0.81396,0.74656,0.689,0.66552,0.6812,0.69284,0.71812,0.716,0.73172,0.72608,0.7348,0.73752,0.73492,0.7398,0.74,0.73752,0.74264,0.74424,0.73776,0.74088,0.74428,0.74348,0.74216,0.74176,0.73648,0.74048,0.74052,0.73796,0.74428,0.73904,0.73944,0.742,0.73376,0.734,0.73104,0.72536,0.70824,
0.1,1446,0.9962,0.9984,0.99748,0.99596,0.99324,0.98976,0.98552,0.97784,0.96344,0.94504,0.92108,0.87996,0.83068,0.7676,0.70736,0.66724,0.67544,0.69732,0.70604,0.71656,0.72636,0.7284,0.73564,0.73648,0.73812,0.7368,0.73892,0.74108,0.73912,0.74824,0.73952,0.74176,0.74656,0.73472,0.73828,0.74044,0.74424,0.7394,0.7404,0.73972,0.74024,0.73724,0.745,0.73828,0.7398,0.7374,0.73472,0.72684,0.7186,
0.1,1447,0.99656,0.99764,0.9972,0.9956,0.99296,0.9898,0.984,0.97488,0.96092,0.94028,0.91364,0.87008,0.81776,0.7466,0.68916,0.66852,0.67948,0.69192,0.7046,0.72328,0.72848,0.73392,0.73864,0.73864,0.74396,0.73632,0.73416,0.7416,0.73904,0.74064,0.743,0.73832,0.7408,0.73924,0.73312,0.74028,0.7392,0.74464,0.74268,0.73976,0.7382,0.74408,0.74236,0.73988,0.737,0.73464,0.73084,0.72048,0.71524,
0.1,1448,0.9964,0.99788,0.99756,0.99536,0.99276,0.98828,0.9834,0.97472,0.96036,0.94036,0.91032,0.87056,0.81048,0.75008,0.68776,0.66528,0.67436,0.69644,0.69916,0.71872,0.73264,0.73484,0.73928,0.73852,0.74404,0.74068,0.74568,0.73896,0.74188,0.73596,0.73952,0.73784,0.74008,0.74292,0.7386,0.74068,0.74332,0.74204,0.73896,0.73952,0.7402,0.73324,0.74328,0.73932,0.74128,0.73472,0.72872,0.72536,0.70912,
0.1,1449,0.99604,0.99824,0.99712,0.99456,0.99244,0.98952,0.9838,0.97612,0.96564,0.94464,0.91784,0.87916,0.82488,0.76092,0.69864,0.67684,0.68184,0.69768,0.7132,0.72496,0.72768,0.72824,0.72704,0.73608,0.7352,0.74272,0.74268,0.73932,0.7448,0.74496,0.73856,0.74216,0.73596,0.74136,0.7362,0.74524,0.73888,0.742,0.73588,0.74396,0.73956,0.73428,0.7432,0.74224,0.74252,0.73764,0.72748,0.72356,0.72228,
0.1,1450,0.99624,0.99804,0.99716,0.99556,0.99352,0.98904,0.98488,0.97748,0.96348,0.94484,0.91784,0.8822,0.82476,0.76008,0.69344,0.6694,0.67808,0.685,0.71656,0.71816,0.72648,0.73812,0.73852,0.73496,0.73784,0.73724,0.73452,0.7374,0.73624,0.74288,0.73852,0.74696,0.73828,0.7414,0.74272,0.73784,0.7376,0.7334,0.73944,0.74484,0.7394,0.74488,0.74204,0.73796,0.72808,0.73484,0.732,0.73328,0.716,
0.1,1451,0.99628,0.998,0.99704,0.99508,0.99284,0.98948,0.98404,0.97472,0.9596,0.94244,0.91472,0.87172,0.8182,0.75212,0.6872,0.66772,0.66716,0.69464,0.70824,0.71752,0.72768,0.7304,0.73448,0.73996,0.73468,0.73604,0.739,0.74196,0.73684,0.74304,0.74324,0.73932,0.74012,0.73616,0.73632,0.74324,0.73996,0.74024,0.742,0.74228,0.73976,0.73304,0.73264,0.74084,0.74136,0.73532,0.73204,0.72148,0.71592,
0.1,1452,0.9964,0.9982,0.99708,0.99564,0.99264,0.98996,0.98164,0.97508,0.9608,0.94328,0.90848,0.86852,0.80728,0.73252,0.6804,0.66248,0.67576,0.69584,0.71404,0.71688,0.73604,0.73104,0.73752,0.73628,0.72904,0.73524,0.7396,0.73868,0.73844,0.7428,0.74184,0.74056,0.74216,0.738,0.74424,0.74524,0.73748,0.74088,0.7378,0.73872,0.73576,0.74132,0.73988,0.73468,0.7416,0.73412,0.73208,0.72532,0.71536,
0.1,1453,0.99608,0.99736,0.99648,0.99564,0.99292,0.988,0.98392,0.97664,0.96264,0.94356,0.9144,0.87232,0.8114,0.74592,0.693,0.67656,0.68472,0.70816,0.71788,0.72424,0.73012,0.73464,0.73864,0.73912,0.73284,0.73464,0.73556,0.741,0.74748,0.73972,0.74576,0.74324,0.74428,0.73752,0.73668,0.73984,0.73892,0.73872,0.74104,0.74508,0.74128,0.74536,0.74344,0.74524,0.73788,0.73284,0.7388,0.72608,0.71296,
0.1,1454,0.9956,0.99788,0.99648,0.99536,0.99236,0.98848,0.98376,0.976,0.9644,0.94328,0.91744,0.87364,0.82492,0.76272,0.70364,0.67412,0.67732,0.69908,0.71,0.72604,0.72228,0.73212,0.7358,0.73364,0.7386,0.74,0.73408,0.73676,0.73236,0.73828,0.73984,0.74288,0.744,0.73792,0.7378,0.7366,0.74264,0.74424,0.74244,0.7362,0.74104,0.74156,0.74024,0.73844,0.73664,0.73252,0.73284,0.7298,0.71468,
0.1,1455,0.99688,0.99832,0.9974,0.9958,0.99376,0.98904,0.98424,0.97708,0.96372,0.94392,0.9184,0.87972,0.83148,0.76148,0.70232,0.6678,0.68068,0.70588,0.71684,0.71252,0.72952,0.72508,0.73168,0.74,0.73908,0.7418,0.73164,0.7398,0.73684,0.74048,0.73796,0.74652,0.7428,0.73708,0.73916,0.74656,0.7408,0.74156,0.74348,0.73772,0.73336,0.73992,0.7388,0.73804,0.73924,0.74096,0.73648,0.72516,0.71168,
0.1,1456,0.99612,0.99788,0.99692,0.99524,0.9926,0.9896,0.98344,0.97492,0.96252,0.94348,0.91248,0.87356,0.81988,0.75852,0.696,0.67364,0.67496,0.69192,0.70572,0.72176,0.72416,0.72912,0.73376,0.7362,0.7432,0.74192,0.73852,0.7408,0.73928,0.7426,0.7368,0.73872,0.75016,0.7494,0.73736,0.73528,0.73268,0.73684,0.7348,0.73808,0.7378,0.73644,0.74288,0.73828,0.74044,0.73884,0.73268,0.72508,0.71244,
0.1,1457,0.99588,0.99772,0.99712,0.996,0.99288,0.98836,0.98344,0.97368,0.95828,0.94004,0.91176,0.87124,0.816,0.74896,0.68364,0.66724,0.68032,0.69876,0.70728,0.71708,0.72836,0.72724,0.7352,0.73668,0.73468,0.7402,0.7404,0.74004,0.73992,0.73916,0.74176,0.736,0.73936,0.741,0.74,0.74552,0.73988,0.73936,0.73832,0.73664,0.74796,0.74324,0.73848,0.736,0.7356,0.7344,0.73136,0.72456,0.7186,
0.1,1458,0.99628,0.998,0.9972,0.99548,0.99256,0.9882,0.9844,0.97524,0.96184,0.941,0.9136,0.87592,0.82312,0.75164,0.69528,0.676,0.67956,0.70312,0.7062,0.71932,0.72476,0.73644,0.73508,0.73652,0.73192,0.73848,0.7396,0.73868,0.7374,0.73832,0.74504,0.73844,0.73532,0.7336,0.73484,0.73772,0.74192,0.73752,0.74028,0.73548,0.74284,0.73988,0.73944,0.73928,0.73592,0.7344,0.73524,0.72408,0.717,
0.1,1459,0.99528,0.99776,0.9968,0.99524,0.99288,0.98932,0.9824,0.97188,0.96168,0.94292,0.913,0.87364,0.81476,0.73512,0.67932,0.67152,0.676,0.70408,0.71692,0.72324,0.7338,0.73356,0.7318,0.73624,0.74008,0.73936,0.7442,0.74228,0.73628,0.73588,0.74132,0.73572,0.73776,0.7398,0.74652,0.73744,0.74132,0.74492,0.73932,0.74352,0.73508,0.73976,0.73916,0.73768,0.74544,0.73904,0.73428,0.72128,0.71296,
0.1,1460,0.99604,0.99812,0.99696,0.99496,0.99312,0.98876,0.98328,0.97252,0.961,0.94072,0.91024,0.8676,0.8124,0.75156,0.68232,0.67592,0.68528,0.70064,0.70812,0.71564,0.72556,0.73124,0.73456,0.73644,0.7416,0.73944,0.7364,0.73676,0.74296,0.74548,0.73692,0.739,0.74068,0.74468,0.74364,0.73588,0.7428,0.7434,0.7398,0.73844,0.73812,0.73836,0.7416,0.73604,0.73524,0.74128,0.7326,0.72924,0.71356,
0.1,1461,0.99556,0.99756,0.99628,0.9944,0.99136,0.98884,0.98192,0.9728,0.959,0.93924,0.90648,0.86572,0.80776,0.74324,0.67616,0.67032,0.67548,0.69112,0.712,0.7188,0.73176,0.73312,0.7404,0.742,0.73556,0.74116,0.73336,0.73748,0.73616,0.73976,0.744,0.73836,0.73384,0.73656,0.7422,0.74092,0.74244,0.73464,0.74136,0.73852,0.73776,0.73876,0.74752,0.73576,0.743,0.7368,0.7342,0.71948,0.70552,
0.1,1462,0.9958,0.99804,0.99736,0.99568,0.994,0.98908,0.98472,0.97392,0.96144,0.94004,0.91796,0.87856,0.8188,0.75924,0.69972,0.6706,0.6804,0.6892,0.7078,0.71244,0.72656,0.7276,0.72868,0.7388,0.74328,0.74168,0.74344,0.73832,0.73924,0.74016,0.73792,0.74616,0.7358,0.74028,0.7416,0.739,0.73928,0.73968,0.7392,0.73952,0.734,0.74036,0.72992,0.73972,0.73136,0.7414,0.73176,0.72504,0.71756,
0.1,1463,0.99632,0.99804,0.99724,0.99516,0.9936,0.9896,0.98436,0.97616,0.9642,0.94844,0.92204,0.8818,0.83428,0.76392,0.69976,0.67856,0.68404,0.69844,0.71004,0.72576,0.72116,0.73132,0.73188,0.73108,0.73912,0.73692,0.7398,0.73792,0.74148,0.74072,0.73684,0.7328,0.7426,0.73456,0.74576,0.73944,0.74584,0.73616,0.74208,0.7422,0.737,0.74116,0.7316,0.73272,0.74176,0.73604,0.73504,0.72744,0.71156,
0.1,1464,0.99588,0.99764,0.99656,0.99524,0.99252,0.9892,0.98328,0.9724,0.95964,0.93692,0.90708,0.86468,0.8064,0.72636,0.67184,0.6716,0.68208,0.6954,0.71788,0.71944,0.72868,0.7322,0.73492,0.73444,0.74244,0.73732,0.73536,0.7372,0.74076,0.74428,0.73872,0.74196,0.74516,0.73996,0.73956,0.74212,0.73524,0.74564,0.73464,0.73236,0.73644,0.73644,0.73724,0.73776,0.73592,0.7366,0.7288,0.72792,0.71244,
0.1,1465,0.9954,0.99772,0.99628,0.99552,0.9928,0.98828,0.98252,0.9736,0.96148,0.94144,0.91088,0.8702,0.81364,0.7476,0.68612,0.6704,0.67068,0.69208,0.70084,0.71808,0.73344,0.72996,0.72704,0.73692,0.73584,0.73268,0.73632,0.73752,0.74268,0.74044,0.74072,0.74296,0.73704,0.74276,0.74132,0.7456,0.74504,0.73504,0.7396,0.7362,0.73756,0.74452,0.7388,0.73752,0.74312,0.7372,0.7392,0.72648,0.71136,
0.1,1466,0.99548,0.99784,0.99692,0.99436,0.99348,0.9888,0.98116,0.97204,0.96104,0.94048,0.91196,0.87148,0.81104,0.73572,0.68604,0.6718,0.67692,0.6948,0.71144,0.7176,0.72424,0.7288,0.73076,0.73652,0.73888,0.74344,0.73348,0.74032,0.74712,0.74748,0.73944,0.74296,0.73896,0.73368,0.74396,0.74032,0.74192,0.73708,0.73876,0.73896,0.73928,0.73888,0.74084,0.73932,0.74132,0.73748,0.7312,0.72004,0.7118,
0.1,1467,0.99596,0.99748,0.99692,0.9954,0.99304,0.98988,0.98412,0.97744,0.96396,0.94512,0.916,0.87888,0.82956,0.76928,0.7098,0.67664,0.67832,0.69128,0.70072,0.71224,0.72564,0.72712,0.72868,0.7304,0.7392,0.7406,0.74084,0.73908,0.73824,0.74468,0.73612,0.74236,0.74128,0.73876,0.74036,0.74328,0.74692,0.7354,0.73932,0.73732,0.73468,0.74012,0.73396,0.74088,0.73904,0.734,0.72868,0.72532,0.70916,
0.1,1468,0.99684,0.99804,0.99668,0.99528,0.9924,0.9896,0.98412,0.97632,0.96296,0.94304,0.91512,0.8742,0.82272,0.7508,0.68808,0.65988,0.67784,0.69064,0.70724,0.7224,0.73396,0.72864,0.73604,0.73648,0.7404,0.73764,0.74064,0.73216,0.73368,0.73932,0.7368,0.73828,0.74464,0.74356,0.74312,0.73592,0.73892,0.73448,0.74276,0.73376,0.7404,0.739,0.73616,0.7484,0.7396,0.73492,0.73388,0.736,0.71152,
0.1,1469,0.99552,0.9978,0.99704,0.99424,0.99264,0.98756,0.9852,0.97432,0.95956,0.93988,0.91296,0.86736,0.80932,0.75164,0.68796,0.66216,0.68188,0.69428,0.70764,0.71308,0.72068,0.73228,0.73024,0.73568,0.73832,0.7402,0.73576,0.73932,0.73512,0.74,0.7416,0.74624,0.73968,0.7408,0.74516,0.74336,0.74376,0.74232,0.7366,0.739,0.74164,0.7404,0.73932,0.74144,0.73936,0.73496,0.7342,0.72392,0.71732,
0.1,1470,0.99604,0.998,0.99664,0.99548,0.9942,0.98816,0.983,0.97348,0.96016,0.93784,0.90884,0.86324,0.80596,0.738,0.67712,0.6742,0.682,0.6968,0.71112,0.71576,0.72716,0.7236,0.7294,0.73688,0.73908,0.74664,0.74036,0.73596,0.74236,0.73772,0.73608,0.73784,0.74196,0.74116,0.74192,0.73916,0.7414,0.73404,0.73912,0.7338,0.74092,0.7444,0.7386,0.73716,0.7386,0.7292,0.73596,0.72832,0.71184,
0.1,1471,0.996,0.99832,0.9974,0.99536,0.99244,0.98816,0.9848,0.97512,0.9596,0.94112,0.91044,0.86736,0.80664,0.73572,0.68736,0.66628,0.68536,0.69952,0.71484,0.72356,0.72612,0.72928,0.74148,0.73348,0.73544,0.73876,0.73436,0.74004,0.7422,0.74004,0.73784,0.73672,0.7404,0.73928,0.74044,0.74048,0.7458,0.73852,0.74,0.73644,0.74168,0.74608,0.73604,0.73192,0.73928,0.73664,0.73032,0.72832,0.71728,
0.1,1472,0.99536,0.99816,0.99736,0.99456,0.99248,0.989,0.98264,0.97152,0.9576,0.93836,0.90116,0.85752,0.78876,0.73104,0.67184,0.66096,0.67584,0.69488,0.71528,0.72824,0.7282,0.72984,0.73448,0.728,0.7342,0.73816,0.7386,0.73884,0.73692,0.73904,0.74508,0.73896,0.73116,0.73576,0.74156,0.74276,0.74044,0.73592,0.73696,0.74184,0.73864,0.7406,0.73352,0.73996,0.7414,0.7386,0.73128,0.72376,0.7156,
0.1,1473,0.99584,0.9978,0.9964,0.99508,0.99264,0.9888,0.98292,0.97612,0.96252,0.94044,0.91284,0.87268,0.8178,0.75836,0.6944,0.66596,0.6722,0.68924,0.69984,0.71984,0.72556,0.73308,0.73892,0.73936,0.7342,0.73936,0.736,0.74064,0.74528,0.74868,0.73824,0.73944,0.74048,0.74132,0.74248,0.74112,0.74008,0.7394,0.74428,0.7414,0.73896,0.74004,0.7396,0.74104,0.73536,0.73268,0.7354,0.7318,0.71604,
0.1,1474,0.99596,0.99708,0.99688,0.99604,0.99332,0.98972,0.98352,0.9734,0.96236,0.94376,0.91272,0.87476,0.82224,0.76324,0.6942,0.67284,0.67908,0.69812,0.70308,0.71864,0.72612,0.73316,0.7312,0.7308,0.7422,0.74592,0.73816,0.737,0.73728,0.73964,0.74044,0.74348,0.74664,0.745,0.74252,0.73592,0.73332,0.73228,0.73832,0.73736,0.73764,0.74008,0.73752,0.74352,0.74032,0.7362,0.7376,0.72556,0.71012,
0.1,1475,0.99536,0.99788,0.99672,0.99572,0.99396,0.9892,0.98156,0.97428,0.95944,0.94172,0.90784,0.86392,0.80792,0.73432,0.67864,0.66368,0.6864,0.69688,0.71444,0.7204,0.72212,0.73448,0.73252,0.73232,0.73772,0.73672,0.74056,0.74228,0.74012,0.735,0.73276,0.739,0.73804,0.73552,0.741,0.74084,0.73668,0.73868,0.73816,0.74184,0.73868,0.74048,0.73888,0.73908,0.7382,0.73744,0.73268,0.72684,0.71552,
0.1,1476,0.99568,0.99796,0.99708,0.995,0.99324,0.98836,0.98488,0.97556,0.96376,0.94404,0.9168,0.879,0.82852,0.76504,0.70132,0.66764,0.68384,0.69248,0.70752,0.7136,0.72412,0.72684,0.73524,0.73944,0.73636,0.73784,0.7392,0.742,0.73908,0.73764,0.74112,0.74696,0.74104,0.7388,0.7406,0.73964,0.74204,0.74292,0.74788,0.74496,0.74236,0.73764,0.73776,0.74016,0.73308,0.7388,0.73316,0.731,0.7172,
0.1,1477,0.99508,0.99752,0.99704,0.9946,0.9928,0.98944,0.98292,0.97464,0.96156,0.93868,0.91068,0.87056,0.81672,0.74264,0.69352,0.66864,0.67856,0.70076,0.71404,0.72036,0.72888,0.73272,0.73736,0.73704,0.73856,0.74056,0.73916,0.73876,0.737,0.73908,0.73744,0.73944,0.7366,0.74324,0.74216,0.7396,0.7376,0.7384,0.74072,0.73992,0.74384,0.74408,0.74356,0.74016,0.7336,0.73272,0.73472,0.72592,0.71668,
0.1,1478,0.99652,0.9982,0.99688,0.99604,0.99392,0.99088,0.98608,0.97844,0.96704,0.94788,0.92492,0.88768,0.83004,0.77072,0.70536,0.67768,0.6762,0.70508,0.71556,0.72528,0.72704,0.72556,0.7302,0.73784,0.736,0.74132,0.73888,0.74192,0.73908,0.74432,0.74096,0.742,0.74052,0.74312,0.73648,0.74456,0.7426,0.74228,0.74176,0.73576,0.741,0.73932,0.74052,0.73616,0.74384,0.7376,0.73224,0.72448,0.7148,
0.1,1479,0.99644,0.99728,0.99684,0.99544,0.99328,0.9904,0.98448,0.97332,0.96256,0.94436,0.91372,0.87244,0.81772,0.75636,0.69456,0.67336,0.6756,0.69144,0.71152,0.71916,0.7238,0.73484,0.73388,0.73804,0.73916,0.74404,0.74708,0.7374,0.74028,0.74052,0.73996,0.74092,0.7376,0.73868,0.73372,0.73708,0.73688,0.74612,0.73952,0.74156,0.7372,0.7382,0.74428,0.73744,0.74012,0.73208,0.728,0.72852,0.71736,
0.1,1480,0.99628,0.99788,0.997,0.99576,0.99324,0.98892,0.98468,0.97616,0.9646,0.94608,0.91924,0.88272,0.82816,0.75764,0.70268,0.66824,0.67868,0.69992,0.70668,0.7162,0.72796,0.725,0.73324,0.73868,0.74316,0.73992,0.7402,0.73816,0.73784,0.73584,0.73872,0.74544,0.74264,0.74124,0.73952,0.73712,0.732,0.73552,0.73844,0.73452,0.74184,0.74488,0.74628,0.73764,0.73292,0.73628,0.7336,0.72796,0.72104,
0.1,1481,0.99552,0.99844,0.99648,0.99508,0.99244,0.98984,0.98336,0.97464,0.96164,0.94324,0.91344,0.86856,0.81612,0.7494,0.69388,0.67044,0.68168,0.67948,0.71232,0.72084,0.72664,0.73028,0.73368,0.731,0.73876,0.73392,0.73844,0.7446,0.73336,0.73784,0.74468,0.73336,0.73384,0.7426,0.74064,0.74152,0.73988,0.73872,0.7356,0.7388,0.7382,0.73736,0.73992,0.73672,0.74116,0.73924,0.73556,0.72336,0.7102,
0.1,1482,0.9962,0.998,0.99696,0.99508,0.99224,0.98868,0.9832,0.97352,0.96048,0.94296,0.9124,0.86732,0.80916,0.73952,0.68168,0.66564,0.677,0.70348,0.70976,0.72084,0.72816,0.73196,0.73276,0.73296,0.73436,0.7352,0.7398,0.74272,0.73756,0.73976,0.73776,0.7414,0.7452,0.73792,0.73928,0.73604,0.74188,0.74352,0.74244,0.73564,0.7424,0.74288,0.74136,0.73912,0.741,0.7428,0.7346,0.72888,0.71252,
0.1,1483,0.99612,0.99808,0.9976,0.99544,0.99248,0.98928,0.98596,0.97564,0.96248,0.9416,0.9174,0.8816,0.82552,0.76,0.6982,0.67316,0.68092,0.69708,0.70776,0.71764,0.72684,0.7342,0.73036,0.73688,0.74044,0.73616,0.73692,0.74264,0.74208,0.73152,0.7428,0.73964,0.74056,0.74244,0.74192,0.73896,0.73804,0.73448,0.74084,0.7424,0.74584,0.74,0.74512,0.73904,0.73748,0.73636,0.73824,0.72852,0.7136,
0.1,1484,0.99648,0.99808,0.99684,0.99484,0.99336,0.99024,0.9854,0.97588,0.9622,0.94264,0.916,0.87536,0.82112,0.75844,0.69988,0.6686,0.67504,0.69164,0.7094,0.71828,0.72504,0.72908,0.738,0.73772,0.74088,0.74024,0.74336,0.73852,0.73316,0.7418,0.7454,0.74224,0.73396,0.73476,0.74096,0.7408,0.7374,0.73616,0.73676,0.74152,0.74032,0.7486,0.73824,0.73944,0.73884,0.73868,0.73512,0.72972,0.7144,
0.1,1485,0.99516,0.99752,0.99648,0.99536,0.99212,0.98948,0.98412,0.97356,0.96088,0.94096,0.91068,0.8628,0.80196,0.73956,0.68616,0.66932,0.6868,0.70308,0.71228,0.72276,0.73032,0.7278,0.73236,0.737,0.7344,0.742,0.74204,0.74084,0.73772,0.74004,0.73892,0.73572,0.74056,0.7406,0.7386,0.73588,0.73968,0.7312,0.74012,0.74244,0.73948,0.745,0.74324,0.73824,0.738,0.73096,0.73752,0.72616,0.7158,
0.1,1486,0.99652,0.99772,0.9968,0.99548,0.99216,0.98968,0.98392,0.9754,0.95992,0.94428,0.918,0.8748,0.82076,0.76392,0.69628,0.6758,0.67992,0.6948,0.70072,0.70756,0.72356,0.73248,0.73476,0.73408,0.73632,0.7426,0.73968,0.74424,0.73692,0.7452,0.74312,0.73632,0.7378,0.7354,0.73952,0.7438,0.74272,0.74172,0.738,0.74056,0.74216,0.74124,0.73948,0.74092,0.73808,0.73016,0.73524,0.72792,0.7152,
0.1,1487,0.99592,0.99848,0.997,0.99504,0.99308,0.98908,0.98424,0.97672,0.96272,0.944,0.91904,0.87496,0.8218,0.7552,0.69628,0.66688,0.68256,0.70028,0.71196,0.715,0.72712,0.72432,0.73464,0.73216,0.74172,0.73592,0.73848,0.73604,0.73832,0.74452,0.7472,0.74036,0.73536,0.74288,0.73932,0.73996,0.73336,0.7358,0.73536,0.73604,0.7418,0.74104,0.73912,0.74104,0.7366,0.73908,0.72768,0.72856,0.71112,
0.1,1488,0.99568,0.9982,0.99724,0.99504,0.9934,0.98948,0.98548,0.97628,0.96368,0.94688,0.9212,0.88424,0.82996,0.76312,0.6964,0.67728,0.67892,0.70172,0.70928,0.72432,0.72724,0.72508,0.73272,0.73564,0.73904,0.74104,0.74184,0.73464,0.73264,0.73964,0.7446,0.7352,0.74112,0.738,0.7448,0.74,0.74028,0.73876,0.74876,0.74444,0.74168,0.73808,0.73296,0.74064,0.7418,0.73928,0.73508,0.72564,0.71116,
0.1,1489,0.99576,0.998,0.99664,0.99588,0.9924,0.98816,0.9832,0.97408,0.95956,0.9408,0.90988,0.86888,0.81432,0.73616,0.67968,0.65908,0.68196,0.69088,0.71304,0.714,0.72968,0.73792,0.7358,0.73228,0.73696,0.74196,0.74016,0.73576,0.73968,0.7444,0.7404,0.73864,0.7428,0.74332,0.73948,0.74244,0.7398,0.74252,0.73856,0.73944,0.74284,0.73944,0.7414,0.73952,0.74444,0.74176,0.73484,0.72664,0.70584,
0.1,1490,0.9954,0.99888,0.9968,0.99528,0.99232,0.99028,0.9842,0.97496,0.95956,0.9394,0.90924,0.86432,0.81272,0.74848,0.68944,0.67608,0.6842,0.68784,0.70964,0.71352,0.72196,0.72912,0.73416,0.73568,0.73792,0.73704,0.73668,0.74068,0.73932,0.74104,0.74012,0.74176,0.73508,0.73872,0.7342,0.7416,0.73792,0.73788,0.74252,0.74212,0.73716,0.73252,0.7372,0.7436,0.73892,0.73948,0.72568,0.72676,0.71472,
0.1,1491,0.99548,0.998,0.99664,0.99524,0.99216,0.98796,0.98392,0.97464,0.95996,0.93808,0.9076,0.86172,0.80544,0.73788,0.68632,0.6612,0.68104,0.69628,0.7136,0.72428,0.72848,0.72904,0.73844,0.7404,0.74088,0.74164,0.73716,0.73548,0.7376,0.7416,0.73752,0.74508,0.73464,0.7434,0.74068,0.74324,0.73868,0.7346,0.74028,0.73896,0.73928,0.73972,0.73892,0.73404,0.7342,0.7338,0.73608,0.7296,0.71708,
0.1,1492,0.9954,0.99728,0.99616,0.99452,0.9932,0.98852,0.98352,0.97292,0.96112,0.93836,0.90696,0.86096,0.80052,0.7398,0.67568,0.6626,0.68032,0.70068,0.71,0.71976,0.72736,0.73772,0.73536,0.73168,0.74116,0.73656,0.73604,0.73788,0.73948,0.73796,0.74312,0.74324,0.7384,0.74208,0.74192,0.74488,0.7402,0.7418,0.7368,0.74156,0.74244,0.74216,0.73484,0.74304,0.73564,0.72988,0.72712,0.72796,0.7132,
