oscillator_number,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
100,1270,0.99604,0.99776,0.99728,0.9942,0.9916,0.98952,0.9808,0.97096,0.95976,0.93636,0.89832,0.85408,0.78532,0.71144,0.65828,0.6572,0.69448,0.72236,0.73076,0.73552,0.73284,0.73744,0.73464,0.73044,0.73252,0.73888,0.73976,0.74544,0.74208,0.7414,0.74164,0.74128,0.7424,0.73856,0.73628,0.73672,0.73556,0.73936,0.74572,0.7438,0.73928,0.73828,0.73992,0.73984,0.74124,0.72992,0.73744,0.723,0.71824,
100,1271,0.9952,0.99776,0.99724,0.99496,0.9916,0.98748,0.98152,0.97292,0.9572,0.934,0.9016,0.85208,0.78956,0.70888,0.66336,0.6658,0.68976,0.7104,0.72236,0.73412,0.73308,0.72772,0.73948,0.73784,0.74132,0.73636,0.73696,0.74124,0.74316,0.73676,0.73696,0.73732,0.73732,0.73988,0.74076,0.74728,0.73952,0.73648,0.73668,0.735,0.73648,0.73936,0.74208,0.7376,0.7362,0.72708,0.73488,0.72184,0.71532,
100,1272,0.99648,0.9982,0.99788,0.99584,0.9928,0.99172,0.98644,0.9804,0.96508,0.9496,0.92376,0.8862,0.8364,0.7792,0.71256,0.68376,0.6818,0.69572,0.70488,0.714,0.72184,0.7306,0.73516,0.73688,0.7342,0.7342,0.73964,0.74208,0.73764,0.73728,0.73784,0.73716,0.73876,0.74,0.741,0.739,0.74108,0.73524,0.7336,0.74296,0.7386,0.7436,0.73832,0.73464,0.73776,0.73332,0.73216,0.7276,0.71844,
100,1273,0.99608,0.99768,0.997,0.99556,0.99196,0.98784,0.98008,0.97308,0.95692,0.93296,0.902,0.8532,0.78832,0.71536,0.66252,0.66908,0.69604,0.71412,0.73228,0.73808,0.74624,0.73876,0.73236,0.73412,0.7376,0.73876,0.73988,0.7406,0.73344,0.74048,0.74208,0.74008,0.73392,0.7392,0.7356,0.74324,0.74036,0.74068,0.73992,0.736,0.73708,0.73592,0.73432,0.73948,0.73632,0.732,0.73248,0.71812,0.71524,
100,1274,0.99548,0.99756,0.9968,0.99528,0.99232,0.98912,0.983,0.97656,0.96124,0.9376,0.90956,0.86408,0.8104,0.73968,0.68656,0.66932,0.67872,0.69632,0.70736,0.71736,0.73144,0.73792,0.73356,0.735,0.73908,0.74332,0.74244,0.73996,0.7406,0.73636,0.738,0.7372,0.738,0.73536,0.73616,0.73784,0.73908,0.741,0.7476,0.7424,0.74028,0.73864,0.7348,0.73628,0.73968,0.73296,0.72616,0.7258,0.71356,
100,1275,0.99628,0.9978,0.99656,0.995,0.9924,0.98796,0.98204,0.9748,0.95752,0.93616,0.9048,0.85844,0.80136,0.73484,0.67116,0.66232,0.6822,0.696,0.7116,0.72672,0.72816,0.72876,0.7344,0.73396,0.73692,0.735,0.73584,0.73544,0.73688,0.74088,0.73864,0.74204,0.73836,0.7444,0.74136,0.7388,0.74344,0.73856,0.73396,0.73716,0.73848,0.73872,0.7372,0.73336,0.74136,0.74176,0.73272,0.72404,0.71848,
100,1276,0.99612,0.99748,0.99708,0.99536,0.99324,0.99008,0.98484,0.97868,0.96644,0.95004,0.92728,0.89088,0.84688,0.78264,0.72692,0.6868,0.68,0.68608,0.71024,0.71684,0.73132,0.73652,0.73716,0.73376,0.73196,0.73504,0.73848,0.7336,0.73372,0.734,0.73992,0.73404,0.73812,0.73928,0.73996,0.74176,0.73788,0.74372,0.73568,0.736,0.7322,0.73772,0.73408,0.73932,0.73936,0.73444,0.73384,0.7212,0.7158,
100,1277,0.99524,0.9972,0.99656,0.99416,0.99148,0.98604,0.98064,0.96748,0.94756,0.91868,0.8736,0.80792,0.71852,0.65048,0.64492,0.68264,0.71252,0.74008,0.75472,0.75832,0.75768,0.7554,0.74372,0.73532,0.73992,0.7426,0.73284,0.72696,0.73652,0.7384,0.73984,0.73892,0.738,0.74264,0.73672,0.72984,0.73692,0.74024,0.74112,0.74212,0.7412,0.73916,0.73928,0.74116,0.735,0.73172,0.7306,0.72852,0.70852,
100,1278,0.9958,0.99788,0.99668,0.99544,0.99216,0.98936,0.98324,0.97368,0.96176,0.941,0.90812,0.86096,0.79812,0.71488,0.67204,0.6628,0.6898,0.71428,0.74444,0.75364,0.74936,0.7522,0.75236,0.7534,0.74588,0.7346,0.73592,0.73868,0.74756,0.74072,0.734,0.73504,0.74352,0.74072,0.73624,0.73704,0.73924,0.7362,0.74516,0.74552,0.73756,0.73752,0.736,0.73896,0.73728,0.73872,0.72872,0.72916,0.7166,
100,1279,0.9956,0.99796,0.99664,0.99552,0.99296,0.98964,0.9814,0.97528,0.96076,0.93936,0.9076,0.86256,0.80036,0.71972,0.67036,0.65964,0.68596,0.71064,0.72972,0.7326,0.73168,0.7314,0.73672,0.73648,0.72952,0.73512,0.73952,0.73936,0.74392,0.74644,0.74528,0.74084,0.74188,0.73944,0.74288,0.73784,0.73744,0.74192,0.73496,0.74008,0.7386,0.74032,0.7378,0.73928,0.73232,0.73292,0.73564,0.73076,0.71184,
100,1280,0.99576,0.99832,0.99672,0.99552,0.99216,0.98952,0.98428,0.97292,0.95872,0.93992,0.9118,0.86444,0.8042,0.73384,0.67596,0.66304,0.68308,0.6998,0.72676,0.73512,0.7336,0.73832,0.73464,0.74244,0.73856,0.74204,0.73984,0.73744,0.73864,0.73812,0.74376,0.73752,0.73596,0.73956,0.73456,0.74428,0.73652,0.73288,0.73732,0.73908,0.73756,0.73628,0.74692,0.73968,0.74,0.73436,0.73332,0.72912,0.7106,
100,1281,0.99576,0.99816,0.99612,0.99488,0.99256,0.98756,0.98056,0.97068,0.95716,0.93156,0.9024,0.84852,0.79028,0.70648,0.6636,0.6598,0.69124,0.7126,0.73964,0.75108,0.75512,0.75552,0.74452,0.74196,0.74156,0.74196,0.74388,0.74096,0.73928,0.73684,0.73944,0.7292,0.73652,0.74072,0.74088,0.7408,0.74144,0.742,0.74016,0.74196,0.73916,0.73964,0.74188,0.73572,0.7346,0.73608,0.72636,0.72312,0.71076,
