oscillator_number,seed,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
100000,4244,0.56247,0.601382,0.635217,0.611289,0.614972,0.615834,0.61799,0.594576,0.604861,0.610442,0.602932,0.662579,0.608347,0.556274,0.568191,0.612681,0.570965,0.625554,0.603756,0.58983,0.630549,0.600502,0.588624,0.615698,0.618601,0.561615,0.628295,0.614927,0.61157,0.631443,0.604082,0.587901,0.593361,0.593439,0.609252,0.612069,0.584081,0.612972,0.584275,0.585126,0.630872,0.633396,0.597564,0.617989,0.59014,0.616791,0.591983,0.575029,0.617311,0.591847,0.578006,0.632889,0.592398,0.598197,0.615129,0.561771,0.619663,0.60898,0.611529,0.584054,0.61354,0.571429,0.586637,0.59055,0.58692,0.577062,0.59059,0.606515,0.578413,0.612055,0.594815,0.56931,0.598998,0.5992,0.627775,0.580644,0.591126,0.611676,0.619742,0.582794,0.563352,0.592165,0.572654,0.6088,0.601246,0.604359,0.637171,0.597878,0.62901,0.622902,0.55445,0.588209,0.608955,0.588561,0.621895,0.589802,0.62145,0.615814,0.614622,0.575363,
100000,4245,0.624891,0.612842,0.614011,0.59609,0.539999,0.619319,0.606516,0.613791,0.579774,0.571943,0.59049,0.597927,0.589731,0.604784,0.59583,0.597536,0.639698,0.604737,0.543723,0.603838,0.616237,0.604405,0.641192,0.620292,0.56189,0.619535,0.601994,0.573085,0.606641,0.581703,0.595433,0.594681,0.619702,0.591621,0.595295,0.621955,0.593927,0.619891,0.595569,0.59347,0.606041,0.625861,0.563761,0.594979,0.579788,0.633074,0.636324,0.599767,0.581494,0.598103,0.616517,0.615688,0.615637,0.609396,0.613885,0.626572,0.608471,0.593522,0.610327,0.608865,0.609116,0.593159,0.615992,0.592859,0.606572,0.582073,0.611707,0.601187,0.603561,0.620551,0.589763,0.599467,0.564196,0.592188,0.613044,0.607488,0.595776,0.58063,0.605643,0.608523,0.600394,0.576194,0.575449,0.592643,0.611631,0.602614,0.571791,0.586457,0.622794,0.568475,0.544957,0.625881,0.607496,0.56807,0.589154,0.586963,0.624314,0.593629,0.614378,0.583307,
100000,4246,0.627184,0.60492,0.595716,0.604212,0.606157,0.569216,0.563673,0.603608,0.632894,0.626156,0.620274,0.629804,0.595145,0.599801,0.602786,0.605901,0.592912,0.587219,0.584744,0.588407,0.561873,0.590638,0.618298,0.5991,0.614847,0.566717,0.589662,0.554091,0.62113,0.599195,0.574609,0.575191,0.593845,0.561614,0.643376,0.590227,0.594838,0.576295,0.605657,0.605505,0.611764,0.606594,0.610379,0.596486,0.633144,0.577238,0.615243,0.609371,0.608648,0.610543,0.603403,0.622697,0.626712,0.615458,0.62253,0.62507,0.563631,0.616484,0.579176,0.624054,0.599664,0.606772,0.606178,0.615307,0.627129,0.679931,0.609921,0.609319,0.662076,0.568069,0.593599,0.60469,0.631043,0.622608,0.60631,0.573325,0.60436,0.608001,0.63054,0.597379,0.618957,0.614909,0.588846,0.557427,0.621423,0.580565,0.609013,0.600382,0.61938,0.627309,0.625307,0.603666,0.601805,0.596012,0.571779,0.620802,0.607062,0.598556,0.578435,0.595548,
100000,4247,0.541463,0.584513,0.555134,0.598343,0.643812,0.581508,0.62261,0.606266,0.608854,0.612711,0.584208,0.588426,0.612866,0.619361,0.588351,0.593145,0.623571,0.607068,0.620898,0.599596,0.64641,0.549807,0.639041,0.571469,0.606321,0.588379,0.612177,0.567758,0.626658,0.56973,0.64167,0.558526,0.6167,0.596125,0.641297,0.587762,0.613518,0.560764,0.645827,0.595301,0.628299,0.599098,0.595186,0.585763,0.585537,0.577409,0.65182,0.60269,0.592872,0.63381,0.620364,0.625692,0.613619,0.621572,0.624063,0.584532,0.602206,0.613366,0.618193,0.601557,0.578763,0.575308,0.604439,0.593279,0.621367,0.616923,0.5899,0.602375,0.581069,0.586304,0.582672,0.585015,0.619125,0.610892,0.586048,0.633651,0.595725,0.610557,0.634531,0.629089,0.604615,0.620176,0.589129,0.611713,0.608435,0.598462,0.596025,0.617892,0.613622,0.607166,0.621106,0.590965,0.595598,0.597092,0.594296,0.595223,0.58092,0.598662,0.620793,0.615891,
100000,4248,0.585849,0.597134,0.62499,0.609006,0.591347,0.586589,0.569002,0.597394,0.570717,0.611859,0.576449,0.594338,0.583547,0.612107,0.556339,0.601102,0.651448,0.649102,0.58738,0.605711,0.618801,0.588408,0.620489,0.58456,0.601463,0.628682,0.593453,0.614745,0.632377,0.623116,0.607272,0.622813,0.594479,0.581027,0.62053,0.62043,0.605354,0.586281,0.597523,0.587703,0.607856,0.622865,0.582703,0.581258,0.58005,0.591275,0.589917,0.64773,0.560706,0.607701,0.57071,0.64854,0.612166,0.587654,0.595025,0.577618,0.585291,0.608181,0.612412,0.569532,0.637269,0.603263,0.594612,0.634374,0.613868,0.608738,0.590656,0.549462,0.605028,0.615043,0.590003,0.638813,0.618049,0.588273,0.662333,0.576545,0.580502,0.599157,0.577122,0.610598,0.635831,0.600096,0.613873,0.634434,0.611608,0.582512,0.626759,0.617129,0.620905,0.587023,0.579442,0.608169,0.593581,0.567382,0.62081,0.601419,0.590296,0.59542,0.609865,0.59343,
100000,4249,0.611964,0.615667,0.628968,0.591077,0.576294,0.607133,0.594901,0.58434,0.622308,0.580006,0.612786,0.635489,0.581022,0.584545,0.646372,0.591073,0.635454,0.603499,0.595014,0.583327,0.6045,0.605223,0.619057,0.632104,0.622828,0.618247,0.613501,0.565117,0.650781,0.603236,0.574186,0.621421,0.575752,0.621017,0.618856,0.596068,0.597352,0.545243,0.54594,0.644691,0.613977,0.603412,0.588162,0.618403,0.61683,0.575841,0.592566,0.621946,0.581915,0.597154,0.601735,0.637088,0.561394,0.603628,0.590397,0.599497,0.565899,0.621879,0.610214,0.630575,0.602057,0.609165,0.599409,0.619802,0.613251,0.631537,0.593038,0.610715,0.608436,0.621202,0.599864,0.603689,0.602153,0.579213,0.617171,0.619551,0.620926,0.602062,0.595168,0.604639,0.596763,0.624567,0.613797,0.567647,0.644541,0.589135,0.598601,0.615092,0.601625,0.586622,0.567378,0.610169,0.556948,0.635635,0.562437,0.618842,0.644265,0.593611,0.58063,0.594866,
100000,4250,0.571878,0.617847,0.604148,0.58022,0.535432,0.643383,0.587582,0.604344,0.586436,0.605551,0.625145,0.575618,0.638385,0.572206,0.640868,0.582385,0.642219,0.594195,0.607893,0.589842,0.601961,0.591036,0.58515,0.592649,0.594176,0.633625,0.595115,0.642318,0.543548,0.592431,0.596609,0.605273,0.592396,0.609386,0.59097,0.648927,0.633535,0.59827,0.594383,0.586768,0.602274,0.618311,0.608099,0.631834,0.599561,0.609573,0.623025,0.584219,0.626658,0.581653,0.580994,0.568288,0.590592,0.62954,0.597243,0.60707,0.608178,0.581376,0.60899,0.609372,0.571794,0.592921,0.621115,0.581336,0.601779,0.637596,0.612177,0.614631,0.62498,0.567199,0.588775,0.598733,0.586604,0.595671,0.563867,0.639336,0.602954,0.574826,0.616303,0.606595,0.623023,0.607985,0.622944,0.64605,0.612449,0.599928,0.609257,0.587466,0.62884,0.638027,0.593646,0.579998,0.594291,0.580925,0.607949,0.622122,0.621118,0.640153,0.55853,0.621225,
100000,4251,0.617123,0.616796,0.632796,0.589369,0.62784,0.618011,0.644945,0.597834,0.553705,0.548854,0.616158,0.598368,0.600151,0.566149,0.589525,0.606444,0.623844,0.644147,0.600805,0.642727,0.583923,0.61614,0.625795,0.65188,0.578597,0.585828,0.609396,0.61498,0.64001,0.603639,0.633079,0.602394,0.62757,0.640201,0.630733,0.579048,0.608474,0.620826,0.614503,0.622956,0.57841,0.589529,0.582607,0.565943,0.61339,0.579389,0.614562,0.627305,0.600176,0.598944,0.634729,0.591652,0.597921,0.609651,0.618712,0.595865,0.5916,0.59164,0.638007,0.619716,0.583813,0.590509,0.595942,0.583028,0.582442,0.600666,0.582914,0.63507,0.606442,0.572082,0.581144,0.609994,0.631216,0.609704,0.602146,0.567969,0.68926,0.593959,0.592905,0.635954,0.609187,0.580353,0.602676,0.588622,0.631285,0.622381,0.579805,0.603022,0.619566,0.573907,0.608142,0.604185,0.560587,0.581151,0.605404,0.598831,0.608604,0.586744,0.579643,0.60569,
100000,4252,0.573084,0.583963,0.626062,0.586835,0.608741,0.597445,0.631728,0.643973,0.597969,0.626442,0.588016,0.596938,0.604492,0.646304,0.633181,0.602691,0.614138,0.629812,0.603143,0.607854,0.587654,0.587267,0.617953,0.612405,0.62029,0.572563,0.545531,0.584385,0.597226,0.635316,0.589616,0.59652,0.572681,0.622379,0.580617,0.588853,0.567906,0.590907,0.595112,0.61881,0.609888,0.641058,0.58606,0.61555,0.559982,0.627605,0.604717,0.582109,0.611019,0.574193,0.614469,0.58325,0.567644,0.59628,0.605844,0.590925,0.582347,0.611269,0.633356,0.596501,0.586419,0.572817,0.568107,0.61824,0.6161,0.6161,0.587073,0.580658,0.585718,0.6037,0.620969,0.589043,0.633701,0.556979,0.606474,0.635016,0.600531,0.580037,0.589637,0.589563,0.618419,0.595925,0.647995,0.56752,0.577705,0.613077,0.615689,0.566464,0.622907,0.587501,0.621628,0.589349,0.61742,0.639353,0.605096,0.622156,0.594237,0.633633,0.653515,0.581512,
100000,4253,0.611479,0.584274,0.604677,0.585364,0.616077,0.631118,0.615437,0.606005,0.655323,0.597504,0.578057,0.599118,0.62721,0.594559,0.61981,0.584063,0.62304,0.601869,0.618306,0.606696,0.562658,0.587877,0.613812,0.588683,0.608092,0.618983,0.624391,0.605204,0.588457,0.582838,0.613889,0.611458,0.581861,0.62269,0.5727,0.601821,0.55181,0.617697,0.598261,0.587887,0.602153,0.60404,0.603425,0.593331,0.636902,0.620595,0.567421,0.623236,0.627299,0.620462,0.59954,0.650371,0.587423,0.573149,0.610314,0.617633,0.599872,0.618257,0.625618,0.645582,0.589326,0.606166,0.584776,0.637273,0.561603,0.611281,0.629266,0.594859,0.640423,0.586453,0.617782,0.613202,0.60146,0.630896,0.58326,0.55536,0.55601,0.564092,0.584165,0.580413,0.594826,0.576884,0.578642,0.618937,0.566802,0.63648,0.604059,0.603783,0.602221,0.563414,0.596646,0.595144,0.591274,0.60549,0.622095,0.62496,0.614658,0.631722,0.63778,0.546995,
100000,4254,0.619513,0.615153,0.560021,0.588377,0.591397,0.58613,0.628403,0.603031,0.593478,0.582203,0.615688,0.596052,0.635298,0.595289,0.589099,0.614948,0.542767,0.580375,0.555374,0.580475,0.562898,0.624335,0.647612,0.596412,0.619918,0.572168,0.609885,0.620256,0.64029,0.631628,0.590945,0.564109,0.591452,0.624301,0.586238,0.618323,0.637931,0.61999,0.633256,0.545557,0.582611,0.583991,0.602685,0.612854,0.586916,0.580586,0.601414,0.596989,0.628609,0.603967,0.61057,0.624446,0.627883,0.588367,0.597773,0.601515,0.600664,0.617826,0.621831,0.589668,0.606407,0.604797,0.649727,0.5916,0.629839,0.595265,0.57064,0.599272,0.60691,0.593312,0.575077,0.591332,0.586102,0.578846,0.61722,0.605852,0.591325,0.593776,0.596884,0.595118,0.56025,0.559071,0.603471,0.590954,0.617685,0.572006,0.646464,0.584935,0.56969,0.61548,0.628221,0.570748,0.573784,0.625572,0.567201,0.583143,0.578746,0.602416,0.586076,0.59503,
100000,4255,0.609187,0.597466,0.639363,0.61617,0.621546,0.63522,0.646059,0.623633,0.563931,0.601221,0.600672,0.597447,0.580774,0.604102,0.596273,0.617707,0.573816,0.644514,0.594166,0.584048,0.584766,0.638422,0.579458,0.587799,0.577909,0.583098,0.621269,0.618419,0.595894,0.597749,0.603844,0.612728,0.584151,0.597235,0.596631,0.599395,0.611353,0.634902,0.62714,0.611381,0.5862,0.606173,0.591792,0.574872,0.592395,0.617735,0.592889,0.575767,0.562826,0.610832,0.629274,0.605418,0.623448,0.57369,0.648864,0.582223,0.645771,0.580829,0.625489,0.56478,0.590562,0.580979,0.562144,0.605621,0.597824,0.611338,0.604467,0.602015,0.591027,0.577208,0.619379,0.604182,0.597516,0.57237,0.614524,0.595598,0.63596,0.561186,0.56482,0.568213,0.582386,0.572055,0.602466,0.623636,0.617588,0.600542,0.621287,0.61148,0.599655,0.577712,0.603549,0.59076,0.595838,0.550252,0.616961,0.588105,0.587105,0.579821,0.613039,0.618504,
100000,4256,0.579679,0.628805,0.609429,0.610611,0.591401,0.558765,0.57233,0.631765,0.597395,0.61739,0.608918,0.572555,0.600626,0.601421,0.605813,0.599865,0.566652,0.587776,0.591689,0.645101,0.60754,0.630136,0.602794,0.604289,0.605657,0.582467,0.581763,0.599643,0.607389,0.630504,0.60302,0.621279,0.624324,0.626513,0.628376,0.596233,0.616102,0.591177,0.568341,0.577189,0.618249,0.603407,0.654351,0.58713,0.60786,0.631825,0.619334,0.578865,0.582645,0.541026,0.619556,0.62108,0.613475,0.624815,0.607143,0.574169,0.629005,0.633549,0.631661,0.591237,0.620031,0.598058,0.612974,0.586829,0.593997,0.596047,0.608346,0.581478,0.592555,0.605383,0.634119,0.614345,0.629441,0.56274,0.616014,0.595983,0.58923,0.631073,0.66468,0.611073,0.564235,0.598102,0.619325,0.613415,0.598983,0.612523,0.619491,0.629396,0.601014,0.626187,0.641995,0.603647,0.605138,0.592989,0.608097,0.636654,0.592701,0.608727,0.59505,0.584649,
100000,4257,0.616109,0.615852,0.605066,0.587458,0.610277,0.586061,0.621499,0.610739,0.613166,0.57905,0.594985,0.625454,0.606597,0.601074,0.566885,0.62419,0.607303,0.587031,0.622084,0.62348,0.555864,0.58017,0.625588,0.595536,0.59514,0.589516,0.588443,0.632516,0.634036,0.601501,0.593942,0.623168,0.613226,0.55372,0.629649,0.624955,0.619702,0.601554,0.618469,0.588903,0.590918,0.577593,0.597226,0.608941,0.604963,0.620285,0.585711,0.611946,0.598755,0.654183,0.583487,0.599529,0.613866,0.625826,0.629672,0.601883,0.636881,0.626346,0.570866,0.624698,0.588009,0.638141,0.599459,0.605292,0.623915,0.635271,0.616856,0.624247,0.594884,0.616602,0.626511,0.586204,0.5979,0.606596,0.587523,0.598155,0.600408,0.567508,0.617729,0.609325,0.601284,0.605874,0.564119,0.60923,0.617227,0.584114,0.609188,0.60357,0.600367,0.599671,0.588372,0.585598,0.610752,0.592634,0.617466,0.587509,0.601121,0.591848,0.614945,0.623639,
100000,4258,0.558267,0.587668,0.631,0.589006,0.605976,0.588162,0.593648,0.63723,0.59343,0.622664,0.603414,0.614793,0.578058,0.576541,0.620366,0.598874,0.612942,0.637991,0.633148,0.600605,0.623201,0.594381,0.588718,0.586576,0.625822,0.612969,0.636615,0.622031,0.635528,0.610203,0.628059,0.575001,0.644231,0.61975,0.640705,0.583671,0.588271,0.595329,0.602655,0.598623,0.606035,0.639491,0.581939,0.589496,0.598645,0.597598,0.577235,0.565002,0.630191,0.564297,0.594883,0.587903,0.602585,0.608035,0.613664,0.630627,0.60533,0.590515,0.604962,0.585515,0.57959,0.605317,0.601807,0.586369,0.597475,0.63257,0.590757,0.586394,0.583487,0.627383,0.610724,0.620911,0.591134,0.574465,0.61711,0.59165,0.572009,0.602163,0.600468,0.615595,0.607049,0.560395,0.630553,0.581143,0.597289,0.633394,0.592357,0.570426,0.628376,0.600478,0.63167,0.565915,0.598507,0.571247,0.599614,0.615424,0.614363,0.608578,0.616863,0.567487,
100000,4259,0.639823,0.605102,0.629578,0.583988,0.585121,0.621313,0.559765,0.623283,0.61453,0.606466,0.64105,0.629477,0.582853,0.6254,0.603224,0.603376,0.601514,0.591381,0.620333,0.594913,0.618844,0.563106,0.578675,0.581759,0.581538,0.591071,0.622127,0.576446,0.609237,0.627624,0.606474,0.577975,0.661616,0.614354,0.609303,0.626811,0.578515,0.615901,0.594562,0.577108,0.603799,0.597307,0.624164,0.605303,0.605214,0.57708,0.627377,0.616107,0.590633,0.590324,0.59193,0.588535,0.600353,0.552478,0.579436,0.578445,0.577329,0.628021,0.601221,0.585675,0.586451,0.594831,0.591173,0.591873,0.624269,0.584232,0.567108,0.577237,0.602193,0.587266,0.613979,0.559236,0.556934,0.584533,0.580613,0.589437,0.611497,0.603615,0.589802,0.607614,0.63777,0.570805,0.602602,0.569688,0.592132,0.648537,0.591934,0.594908,0.609135,0.606314,0.606137,0.595228,0.604608,0.582152,0.596848,0.629796,0.614672,0.579557,0.624558,0.596669,
100000,4260,0.569594,0.602544,0.609996,0.577421,0.610119,0.609439,0.611793,0.606364,0.587864,0.589016,0.631564,0.626646,0.599952,0.644434,0.59485,0.621639,0.57608,0.570773,0.633929,0.601115,0.637081,0.601485,0.581752,0.572235,0.566741,0.599287,0.636057,0.589897,0.584392,0.589407,0.57222,0.584652,0.620199,0.592409,0.59911,0.576702,0.595518,0.627224,0.598266,0.641112,0.587615,0.623188,0.604064,0.608862,0.584025,0.611138,0.621664,0.583926,0.625904,0.545564,0.630024,0.611844,0.602563,0.58739,0.61911,0.609778,0.606094,0.623292,0.615049,0.570977,0.592481,0.601182,0.587104,0.617348,0.618054,0.561399,0.567129,0.561442,0.590213,0.606075,0.620957,0.574518,0.629844,0.568668,0.610978,0.617675,0.589087,0.599312,0.604482,0.593564,0.592841,0.598057,0.613907,0.607243,0.609525,0.606176,0.600494,0.619723,0.625205,0.613808,0.594769,0.59531,0.533895,0.609528,0.590035,0.621534,0.677785,0.623865,0.58596,0.590445,
100000,4261,0.622153,0.602787,0.61002,0.576701,0.606632,0.572249,0.581599,0.601155,0.590339,0.564814,0.60847,0.635298,0.611684,0.621166,0.597796,0.599042,0.606311,0.605322,0.560149,0.59545,0.618034,0.574961,0.596103,0.578501,0.633365,0.643231,0.605943,0.612916,0.615041,0.613088,0.623757,0.62644,0.594855,0.59074,0.590597,0.593085,0.587264,0.615964,0.602431,0.60649,0.612732,0.60891,0.601404,0.627871,0.612475,0.613414,0.582664,0.617488,0.605217,0.641969,0.583051,0.631185,0.603381,0.591477,0.614636,0.60999,0.597877,0.585098,0.590876,0.603188,0.604292,0.622634,0.637718,0.5707,0.617061,0.617578,0.610181,0.602432,0.594797,0.622419,0.617665,0.582995,0.568043,0.58742,0.611964,0.598943,0.599112,0.638243,0.56501,0.62233,0.602856,0.60067,0.584206,0.601987,0.539812,0.598143,0.609635,0.571366,0.58496,0.62511,0.607913,0.603992,0.59399,0.602458,0.622915,0.583514,0.589509,0.597906,0.589691,0.613605,
100000,4262,0.594903,0.622463,0.574721,0.59843,0.596578,0.588116,0.602939,0.58425,0.597004,0.60819,0.592557,0.613984,0.58394,0.582706,0.570466,0.581741,0.633251,0.610618,0.630568,0.619298,0.613615,0.59168,0.593913,0.596592,0.602854,0.579882,0.61816,0.554461,0.630378,0.60648,0.595115,0.575752,0.592165,0.600201,0.633242,0.581518,0.620917,0.594779,0.641631,0.616258,0.616945,0.568908,0.61794,0.607387,0.61742,0.622904,0.604214,0.584341,0.608257,0.597424,0.593749,0.627293,0.589948,0.570336,0.637807,0.579588,0.611805,0.598485,0.582602,0.569046,0.589241,0.616602,0.607455,0.598765,0.657474,0.604283,0.603617,0.588908,0.580082,0.610876,0.607936,0.603321,0.601455,0.599131,0.591537,0.612967,0.559968,0.594759,0.555254,0.610672,0.632292,0.600559,0.623073,0.614753,0.576877,0.623678,0.628144,0.635532,0.620237,0.629287,0.585266,0.587514,0.588698,0.581037,0.600583,0.594403,0.612561,0.628799,0.626417,0.605751,
100000,4263,0.576198,0.570606,0.585075,0.612824,0.616125,0.613176,0.646022,0.609833,0.588204,0.593987,0.61524,0.581169,0.59369,0.586588,0.595871,0.637676,0.580602,0.571992,0.561064,0.579848,0.607087,0.566938,0.590546,0.580573,0.645497,0.595396,0.609893,0.581334,0.608465,0.559607,0.626305,0.60557,0.592794,0.594566,0.647092,0.608633,0.630834,0.559177,0.569378,0.63967,0.590119,0.572613,0.606493,0.611236,0.583001,0.575723,0.611171,0.588843,0.618079,0.587305,0.580159,0.624911,0.596263,0.62373,0.574135,0.601568,0.593974,0.601083,0.605486,0.62592,0.585183,0.593141,0.584205,0.589706,0.579876,0.639188,0.609733,0.61416,0.578028,0.595828,0.634697,0.610201,0.606929,0.59762,0.610193,0.592502,0.576059,0.557702,0.612794,0.584067,0.594259,0.611989,0.622537,0.594692,0.605898,0.612617,0.595698,0.604689,0.60754,0.597975,0.608518,0.624786,0.609792,0.568116,0.610764,0.639384,0.636519,0.613841,0.565214,0.611442,
100000,4264,0.613878,0.591494,0.593987,0.572276,0.608402,0.642197,0.639457,0.611793,0.55244,0.578929,0.634482,0.602862,0.652717,0.621011,0.590153,0.634051,0.573215,0.621399,0.581545,0.646291,0.628507,0.605804,0.608643,0.600901,0.63458,0.583233,0.599203,0.598362,0.603845,0.569111,0.615902,0.597893,0.612618,0.603423,0.60473,0.601801,0.588573,0.605144,0.613801,0.617667,0.589206,0.55739,0.596121,0.607099,0.581205,0.608467,0.602461,0.585036,0.609854,0.611398,0.568546,0.58341,0.604871,0.623508,0.599622,0.635807,0.600321,0.58483,0.578669,0.605227,0.558173,0.599321,0.619384,0.599928,0.607612,0.577149,0.60479,0.565031,0.59358,0.606628,0.596649,0.579544,0.583716,0.60507,0.600537,0.628191,0.603291,0.623844,0.615464,0.596036,0.610203,0.61108,0.55075,0.590894,0.608072,0.610523,0.603971,0.613703,0.610937,0.606085,0.599529,0.623616,0.656857,0.593496,0.587516,0.583735,0.585194,0.616332,0.607748,0.591026,
100000,4265,0.614482,0.605678,0.618842,0.572982,0.610305,0.624224,0.637889,0.606431,0.614882,0.624306,0.609379,0.627317,0.615474,0.610449,0.635816,0.595618,0.585814,0.615013,0.630577,0.607668,0.619342,0.608923,0.549962,0.60362,0.647645,0.630682,0.635594,0.604027,0.606011,0.586146,0.584759,0.627132,0.593995,0.587322,0.598019,0.586301,0.596345,0.615143,0.610279,0.601535,0.560407,0.589657,0.60554,0.580789,0.580941,0.601339,0.591301,0.584879,0.583403,0.643569,0.601913,0.600321,0.637062,0.60589,0.581171,0.642388,0.576256,0.635504,0.617996,0.598128,0.609352,0.600129,0.626191,0.563453,0.544707,0.605433,0.595198,0.582786,0.648905,0.611523,0.580191,0.570996,0.594468,0.58609,0.589056,0.621848,0.619027,0.60845,0.566482,0.602184,0.602866,0.576844,0.61211,0.627091,0.595472,0.551804,0.574762,0.617134,0.589343,0.569288,0.559001,0.643022,0.624925,0.596148,0.620895,0.622801,0.602616,0.615741,0.586427,0.584617,
100000,4266,0.610239,0.596334,0.592878,0.619574,0.570819,0.556291,0.597328,0.594631,0.603371,0.603986,0.60566,0.640064,0.616997,0.556762,0.614864,0.578338,0.600417,0.590798,0.579118,0.60571,0.624094,0.58843,0.595732,0.617884,0.645579,0.57612,0.609453,0.627099,0.617328,0.588179,0.608746,0.571492,0.626161,0.610879,0.590024,0.612775,0.609735,0.567325,0.592351,0.578091,0.603598,0.606296,0.610922,0.620124,0.627769,0.586016,0.588514,0.601954,0.605688,0.610199,0.641013,0.61673,0.623536,0.568467,0.620413,0.623641,0.594673,0.614511,0.629831,0.608324,0.590728,0.6,0.589075,0.63435,0.572635,0.560357,0.609529,0.5328,0.552825,0.594271,0.596403,0.607222,0.609487,0.606706,0.611067,0.579266,0.61156,0.584589,0.584412,0.644973,0.582133,0.631395,0.60075,0.562324,0.610843,0.585452,0.630322,0.555244,0.631386,0.614538,0.575388,0.597736,0.58902,0.596971,0.602329,0.582506,0.635815,0.592824,0.604826,0.605296,
100000,4267,0.637168,0.582155,0.56656,0.61184,0.598856,0.617865,0.559275,0.64738,0.603548,0.578745,0.645759,0.629932,0.611806,0.58975,0.555103,0.620148,0.590295,0.627302,0.601138,0.577504,0.590751,0.616674,0.63774,0.588733,0.600943,0.573187,0.567805,0.628124,0.590415,0.612981,0.560822,0.624126,0.603197,0.587544,0.58981,0.597449,0.60446,0.595309,0.638479,0.639889,0.606652,0.594191,0.625598,0.648276,0.617113,0.586332,0.605042,0.608408,0.604866,0.610012,0.625897,0.579434,0.611233,0.601066,0.633272,0.620642,0.63137,0.600742,0.583843,0.640981,0.626215,0.615378,0.597696,0.595086,0.606612,0.604636,0.581404,0.593418,0.60611,0.612403,0.60868,0.603795,0.601806,0.586314,0.627552,0.591821,0.611481,0.584649,0.586957,0.632852,0.573672,0.613461,0.59913,0.585284,0.59217,0.593273,0.583546,0.61992,0.574637,0.564691,0.581143,0.587137,0.616123,0.578614,0.587633,0.59768,0.593324,0.610968,0.591599,0.600509,
